IQ,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,branch_encoded,KT,CGPA_Final,Placement
106.0,3.5164915233341745,0,3.0,6.0,0,2,3,6.065,1
116.0,10.0,0,1.7822279184786112,1.0,5,2,4,7.6000000000000005,0
79.0,0.560008722679175,0,9.0,4.0,4,1,1,7.227142857142858,0
101.0,4.638081436317361,0,4.521740261017232,6.384085272583018,2,2,3,7.25,1
100.0,5.731958956916838,0,4.0,5.118670570853631,2,2,3,8.93,0
106.0,8.0,1,10.0,7.630851459939986,4,2,2,7.5,0
94.0,5.0,0,4.1995743962316965,6.3053611915528105,2,2,3,7.56,0
118.0,4.0,1,2.1563173326732183,2.0,1,2,6,6.545,0
120.0,7.0,0,4.9452868508152115,1.0,2,4,3,5.605,0
112.0,10.0,0,5.0,8.972745091810015,4,2,6,7.2,1
104.0,7.0,0,4.662787588778087,4.61,3,2,1,7.351999999999999,0
109.0,5.710019352211816,0,4.846358553166631,5.5,2,1,3,3.5,0
96.0,1.0,1,5.845857648281118,4.0,1,2,1,9.36,1
117.0,6.0,0,4.0,4.537195000478784,2,0,2,7.73,0
68.0,3.695071438531592,0,3.0,6.0,3,2,2,9.65,0
101.0,3.0,1,4.0,4.794043834872905,2,2,3,7.4525,1
101.0,5.027705720323208,0,9.0,7.123723730707772,3,1,2,9.38,0
99.0,2.0,0,8.0,4.8857883417218915,2,2,2,5.29,0
78.0,2.0,0,7.9269750703773525,6.0,5,1,3,6.68,0
103.0,5.266194321146386,0,4.067062967650777,6.127961414357886,3,2,6,7.9725,0
120.0,6.752558516118942,1,1.0,1.6536460211557973,2,1,0,8.18,1
106.0,9.0,0,4.742284220791138,8.0,4,1,2,5.52,1
120.0,6.123977225257107,0,3.391966813230596,4.527457170546111,2,1,5,6.590000000000001,0
78.0,3.495864856157887,0,4.562145421406175,8.093086110969463,3,2,4,5.97,1
95.0,5.0,0,1.0,3.082604939172537,1,3,3,7.24,0
103.0,9.0,1,4.0,6.189798611350877,5,1,3,6.336,1
105.0,6.598608415183076,0,7.0,5.0783557891309155,4,2,3,8.195,0
76.0,3.7442563678480845,0,8.0,8.310221529581499,3,2,3,8.62,0
95.0,5.0,1,5.422392340890632,7.0,2,2,3,6.675000000000001,0
113.0,4.0,1,7.0,5.828861229459001,3,1,3,7.368,1
120.0,7.34143986517466,0,6.695891495580984,3.751070657715367,4,1,0,8.16,1
82.0,6.0,1,7.753572712534165,9.0,5,1,3,5.18,0
104.0,6.0,0,5.0,6.4171406546986205,1,4,6,8.34,0
107.0,4.115971090065539,0,3.9447720283980665,6.55807032741723,1,2,4,7.28,1
101.0,6.849402043899552,0,5.426444451657982,5.97049350773198,5,1,3,8.45,1
101.0,5.941259912971532,1,0.0,3.9364980646947103,2,0,0,7.921666666666667,1
92.0,3.0,0,0.0,7.0,0,1,5,5.8,0
99.0,5.8733157786571795,0,4.988501153923082,5.36743083728615,2,2,3,9.81,0
105.0,3.078921036358139,1,3.6645733878975264,5.38314000302146,0,1,2,4.87,0
100.0,5.409710002093959,0,4.81744935211335,5.1977402124351855,2,2,3,7.76,0
121.0,7.0,0,10.0,10.0,0,3,0,5.12,1
106.0,3.233360382551602,1,5.0,2.0,3,1,2,5.755999999999999,0
99.0,3.927996963365036,0,6.0,8.0,0,2,3,5.15,0
101.0,5.659909906035097,0,4.490324905914953,5.753399806500369,3,2,5,7.83,0
101.0,2.0,0,4.890472639739105,4.759324587196392,2,1,3,5.38,1
97.0,2.0,1,5.583989891674417,3.99998187932815,2,1,0,6.82,1
98.0,6.0,1,5.653047640743253,4.527633973880757,2,4,3,6.615,0
83.0,1.0,0,5.0,9.0,0,1,2,6.855,1
80.0,3.4376104108027157,0,8.0,9.832297887258198,4,2,5,7.57,1
99.0,6.913629341085496,0,9.0,9.0,5,1,3,7.62,1
117.0,8.432883929719416,1,5.952267818406561,3.373018171603345,5,1,3,9.28,0
95.0,1.0,1,5.019467521009837,3.659560162919906,1,2,3,9.1,0
68.0,10.0,1,0.0,5.0,9,1,6,6.09,0
98.0,5.893315905627944,0,5.1950278281542595,4.853878883253248,4,1,3,5.5925,0
77.0,4.846301423823974,1,5.251369526225631,6.377769621433252,4,2,2,6.434285714285713,0
112.0,8.0,0,3.0,9.58,1,1,6,9.0,0
100.0,5.748063077738603,1,4.791143230586648,5.403903274638477,2,2,3,9.49,0
104.0,7.0,0,4.0,4.0,4,2,3,7.1,0
121.0,2.0,1,4.8582549813184706,2.5613852306616742,1,1,3,6.2975,1
107.0,4.930412331697948,0,6.0,5.0,3,1,2,5.8225,0
107.0,7.0,0,2.0,5.0,3,2,7,7.21,0
99.0,6.251136000267962,0,6.324680633648455,4.0,4,1,0,6.045,0
105.0,3.0,0,3.0,1.0,2,1,2,6.865,0
105.0,10.0,1,4.954882534998561,6.845227788422285,5,1,3,7.702500000000001,0
96.0,6.70475749109179,1,5.6723835734814685,4.469408872401248,5,1,3,5.494,0
92.0,7.795217020489108,0,0.0,8.0,1,1,3,7.65,0
103.0,4.96082155339451,0,2.0,5.8820039203294545,2,1,6,6.02,0
89.0,2.550805591283055,1,3.8849781963483068,2.0,3,2,2,6.496,0
98.0,6.355430703248565,0,10.0,10.0,3,2,1,6.8999999999999995,1
105.0,5.325440483556829,1,4.474258723983549,6.266593209520668,3,1,3,7.826666666666665,1
106.0,7.0,0,9.0,8.415361357679439,4,2,6,9.05,0
98.0,8.0,0,4.008452548794846,8.357441788146197,4,2,5,6.452857142857143,1
104.0,5.7754453760025335,1,3.98272894701115,5.55784216584267,3,0,2,9.17,0
101.0,6.272014519235796,0,5.925267864634602,5.0,2,4,2,7.69,1
107.0,8.0,1,4.0223410565548505,6.331060395819897,3,2,5,7.333333333333333,0
88.0,1.0,0,2.0,5.0,0,1,3,6.636,0
99.0,3.0,0,4.6046071676674885,3.8,2,1,2,7.925,0
117.0,3.0,0,2.0,1.0,4,0,5,6.6933333333333325,1
92.0,2.0,1,6.0,8.285303889897179,2,1,4,6.6659999999999995,1
114.0,8.067948937083528,1,6.788046105456729,7.0,1,4,4,5.08,1
106.0,10.0,0,4.938507909563306,6.635305065922131,4,1,1,8.24,0
95.0,7.0,0,5.685369556502778,5.0,5,1,3,9.15,0
121.0,8.0,1,2.0,1.0,2,4,3,8.47,1
91.0,9.0,0,8.0,8.39132854320098,4,1,0,6.9475,0
105.0,4.116435129635104,1,3.0,2.0,2,2,3,6.37,0
109.0,9.0,0,3.6071857379321557,7.081131555380518,1,2,2,4.99,0
101.0,5.242362579874314,0,5.0,5.772398151644783,2,2,4,7.496666666666666,0
130.0,6.260859058129693,1,9.0,6.453754543551536,3,1,3,8.195,1
111.0,6.050045827362375,1,6.0,7.0,3,1,3,8.37,1
51.0,2.0,0,4.0,9.0,5,1,5,7.462000000000001,0
113.0,9.0,0,4.0,8.143300608013185,2,2,6,6.853333333333334,0
94.0,5.0,0,8.0,4.788942743083879,5,1,3,9.13,0
111.0,1.9934124132800939,0,6.0,5.0,1,2,6,6.938,0
96.0,7.0,1,6.0,5.0425087782160425,5,1,3,8.32,0
117.0,10.0,1,2.9288092091431253,2.0,4,2,2,8.690000000000001,0
104.0,4.948532148336156,0,9.0,7.1502904031586745,4,1,1,8.036666666666667,1
115.0,0.8413181646759327,1,7.0,2.0,1,1,2,6.2275,0
101.0,5.09795047004156,0,4.0,5.272607846407675,2,2,4,6.1075,0
99.0,1.0,0,4.3094080629061935,3.4988336523395276,1,1,2,6.4159999999999995,0
104.0,5.075362320173898,1,7.0,6.507708534370046,3,2,3,7.0,1
120.0,7.017003081912254,1,6.404769532319619,2.560729571868684,2,3,1,7.603333333333334,0
110.0,4.469588837684455,1,2.825656891570592,7.406913566558391,3,1,8,5.0,1
98.0,5.474109400859103,1,5.332688469538134,4.6402867879843885,3,1,0,7.94,0
102.0,3.5229005489580807,1,2.0,2.0,3,2,5,8.8,0
117.0,6.251978403259283,0,3.631199149798075,5.484493357677028,3,1,5,8.82,0
104.0,6.442267115900407,1,3.0,3.3333585784081077,2,4,3,7.75,0
94.0,4.100082150308467,1,4.960461134701944,4.0,3,1,0,7.492,1
73.0,3.812374297147052,1,5.636267894171688,7.778307437837397,3,1,0,8.66,1
95.0,2.0,1,0.0,2.775127971749118,1,1,4,5.95,0
102.0,5.126964217201589,0,4.293135450957649,5.729410218216305,2,2,5,6.963333333333334,0
107.0,10.0,0,0.06951176179009622,5.0,1,3,2,7.408571428571428,0
90.0,7.056047667209743,0,6.540628235891909,9.0,2,1,0,5.0280000000000005,0
100.0,4.764737911846083,0,4.711785513188985,5.023653083765906,2,2,3,5.866666666666667,0
80.0,10.0,1,1.4927602910863804,9.0,3,2,3,6.498571428571429,0
91.0,9.070046277946922,1,1.0,6.0,1,4,2,6.7780000000000005,0
107.0,6.0,0,8.0,5.665614460079322,3,2,2,6.897999999999999,0
93.0,10.0,1,2.0,6.115931455530607,3,1,0,8.65,0
97.0,3.0,1,5.3018812533163455,4.0287881354949295,2,1,1,6.29,0
105.0,6.0,0,7.0,6.780522309758567,3,2,2,6.903333333333333,1
108.0,5.139478168108514,1,5.0,3.710442410690554,1,4,2,6.748333333333332,1
89.0,1.9195622289112961,1,1.849735732907181,7.0,1,2,6,6.1575,1
118.0,5.183214543674218,1,4.378814985702668,3.9023338339936,1,2,3,5.94,0
112.0,9.0,0,0.0,1.0,3,2,2,9.23,0
109.0,5.696852511002611,0,4.355460213748675,4.747942579012172,2,2,4,6.72,0
110.0,5.600215675891366,0,4.454250277172427,4.430936898407317,2,1,3,6.132,0
101.0,4.845284782424667,1,7.0,5.592660174220768,3,2,3,6.03,0
103.0,9.0,1,4.0,6.155190202988718,3,2,3,7.529999999999999,0
94.0,5.05875063402371,0,0.0,3.9118347471155683,2,1,3,5.51,0
105.0,4.9613079764584995,0,4.0,6.3739310159171865,3,2,5,5.583333333333333,1
107.0,8.0,0,3.2833046999424553,5.0,3,2,4,4.346666666666667,0
102.0,6.73598798655523,0,8.0,10.0,3,0,3,6.629999999999998,0
121.0,2.0,0,9.0,6.0,1,2,3,6.911666666666666,1
98.0,10.0,0,4.710263353535225,6.0,5,1,2,4.670000000000001,0
97.0,6.0,0,7.0,5.164446779474872,4,3,2,8.57,1
98.0,9.0,0,1.0,7.0,2,1,3,5.49,0
106.0,10.0,0,4.3205545355486095,6.971644760361583,4,1,2,6.24,0
114.0,5.267272717802001,0,4.711024166350178,4.638353406776293,2,2,3,3.263333333333333,1
112.0,9.25,1,3.8788291115561577,7.834798124108031,3,1,2,6.633333333333334,1
108.0,4.0,0,3.7873943817728843,1.0,3,2,2,9.75,0
101.0,5.258304344116979,0,4.317302617039687,5.669821822126998,3,0,2,7.67,0
92.0,1.0,1,9.0,5.0,2,2,1,7.4,0
102.0,3.8525063983898207,1,4.0,5.0,1,0,0,7.260000000000001,0
72.0,8.0,0,4.764806079212459,10.0,5,2,2,6.886666666666666,1
114.0,7.0,0,5.75277697934726,4.490127427519919,5,2,4,5.465,1
110.0,4.138072375573003,0,3.862874418931362,2.0,3,2,2,7.952500000000001,1
62.0,3.4402731147201777,0,4.319706309800086,5.0,5,1,1,8.256666666666666,0
87.0,5.0,1,2.1668112771596135,8.65792301397946,0,1,2,7.85,0
112.0,8.00674719818123,0,5.696941970864877,8.0,2,2,3,7.08,0
111.0,0.7597874300415697,1,10.0,4.0,4,1,6,5.53,0
98.0,5.0,0,10.0,7.0,8,2,9,6.385,0
118.0,4.644965140692133,1,3.4595673794677175,5.0,0,2,5,8.88,0
97.0,6.605914549185982,0,5.453378986661612,4.849754341498734,5,1,3,5.904,0
96.0,5.0,1,2.0,3.923206879270321,2,2,3,4.96,0
103.0,5.816152330549659,0,4.98941791041452,5.884324578558374,4,2,4,5.52,1
105.0,5.371915307769029,0,6.0,4.0,2,4,3,6.507499999999999,1
102.0,8.157174878901557,0,3.0,9.0,1,1,3,5.744999999999999,0
97.0,4.0,1,1.0,6.0,2,1,6,3.95,0
100.0,5.386615741171461,0,4.899540400986016,5.1587138271284125,2,2,3,7.39,0
100.0,4.151047019331958,0,4.853788543985722,4.305379529649208,2,2,3,1.15,0
99.0,6.3758010253076876,0,5.110848135417477,5.0,4,2,3,8.809999999999999,0
96.0,3.0,0,7.0,4.16594983820937,2,3,3,6.273333333333333,0
111.0,1.9107164009878588,0,2.6490268544917726,2.0,0,1,2,7.57,0
109.0,4.410993440404489,1,4.0594429283661775,2.0,2,4,6,5.855,0
102.0,4.569279646079448,1,10.0,4.0,3,4,3,5.7,0
106.0,7.0,1,4.418908103604956,5.900815628281704,2,2,3,7.49,0
94.0,8.0,0,1.0,10.0,2,1,3,7.24,1
99.0,5.760338483265919,1,4.911288493524694,5.195224190747254,3,2,3,7.91,0
98.0,6.791673137817952,1,5.615249028520548,10.0,3,1,3,7.87,1
85.0,7.0,0,4.0,2.481620904326787,5,4,4,7.646666666666666,0
109.0,5.0,0,3.996607859705396,3.0,3,2,2,8.18,1
102.0,5.517757150182856,0,5.0963112804630875,5.848339254528888,3,1,1,8.3375,1
92.0,7.119679541681428,1,6.397784010600422,6.0,4,1,0,6.98,0
100.0,5.169828096318298,1,8.0,5.544334690520095,3,2,1,7.734999999999999,0
120.0,5.824992474981617,1,9.0,4.740915283012352,3,1,1,6.235,0
115.0,5.0,0,2.5441604976529106,7.537953417797809,0,0,2,6.4375,1
101.0,5.682969064801085,0,5.25463687990959,5.512714160340952,4,1,2,5.220000000000001,1
100.0,4.932337011606165,0,4.739225645364222,4.986164687186035,2,1,2,5.82,0
108.0,4.674552339141911,0,10.0,8.513470601182412,3,1,2,9.35,1
95.0,7.18477232966918,0,3.0,4.6632545978881925,5,1,3,8.76,0
110.0,9.228206458015425,1,7.96291127188303,9.0,4,1,1,6.3425,1
84.0,7.0,0,4.328694518112133,7.640090144569612,3,1,1,6.58,0
100.0,4.609518987237536,1,4.958497491408586,4.365479767947427,2,2,2,3.28,0
96.0,7.255839320274696,1,5.985399147675167,4.716196070208689,5,3,5,6.728,0
93.0,6.541962655459052,0,5.788167567264345,10.0,2,1,4,4.59,0
99.0,10.0,0,7.76,10.0,1,4,2,9.19,0
96.0,5.972551899261898,0,5.664501738986111,6.0,2,3,3,5.39,0
105.0,6.0,1,5.104645175777048,5.145515139221125,3,2,1,0.0,1
105.0,4.748417316265229,0,4.316163784872629,6.263591438377848,3,0,2,5.886,1
89.0,1.0,1,9.0,10.0,2,1,3,7.3225,1
96.0,6.039026750531313,0,4.9316988605136025,6.339505448816713,5,2,5,5.198,1
98.0,4.0,1,2.0,7.0,2,1,5,6.5475,1
105.0,5.197515296460644,1,7.0,6.66691876149028,3,4,6,6.006666666666667,1
96.0,6.78,0,5.99493441227219,4.65890118324835,5,1,3,6.513333333333333,0
101.0,5.482370351916295,0,4.0,5.61611450109009,3,1,4,6.941666666666667,0
106.0,3.605435145871237,0,5.0,2.0,3,1,2,9.44,0
92.0,2.0,1,9.0,7.0,2,2,3,6.15,0
92.0,5.293022461818495,1,0.0,5.477904878292783,2,1,3,8.39,1
99.0,7.912634701086599,0,6.05746448562887,10.0,2,1,3,7.44,0
106.0,5.289368212726771,1,4.184343577680153,6.468554173786785,3,1,4,7.4,1
81.0,0.8310153027458149,0,9.0,2.0,5,2,1,5.83,1
101.0,5.459806345211469,1,4.726935319139681,5.0,2,2,3,8.274285714285714,0
84.0,4.0,0,3.729236179274931,6.699461638210941,3,1,4,7.86,0
89.0,2.0,1,1.0,1.2649088010430454,2,1,1,2.0,0
103.0,5.019353732756777,0,4.429898438190541,6.212174729660035,3,2,4,5.97,1
90.0,4.0,1,9.0,6.624669401093939,3,2,2,5.37,0
96.0,7.529505882939475,1,1.0,9.0,2,1,3,6.1,1
119.0,9.206367214533365,1,3.0,7.49,1,1,4,7.94,0
121.0,8.0,0,1.439893089858451,1.0,4,1,4,6.16,0
96.0,8.020417668007546,1,7.569934368334685,6.0,4,4,4,7.134285714285714,0
99.0,4.460038129282143,1,5.148466103845987,5.0,0,4,3,6.208333333333333,0
91.0,8.728593048018766,0,3.0,8.0,4,1,1,7.9316666666666675,1
101.0,5.454879823436695,0,4.442676248242989,5.694227089434996,3,1,3,8.9,0
98.0,4.0,0,4.898794234215224,4.601462914066921,2,2,3,6.51,0
96.0,4.598266020926594,1,9.0,6.698537651749117,3,2,2,7.01,0
90.0,8.0,1,3.701477590736385,8.311767804633899,4,2,6,8.47,0
91.0,2.0,1,5.807227385600115,7.0,1,2,5,8.16,0
106.0,8.0,1,0.0,1.0,5,1,3,9.17,0
87.0,9.198713126204154,1,2.0,6.0,5,1,2,6.6925,0
106.0,9.0,0,4.125921638043415,7.1032746147202594,3,2,5,8.338,0
77.0,3.8290386626164263,0,4.862704857341306,6.951760814261691,3,2,2,6.68,0
103.0,5.565113671026886,0,5.038952642672225,6.0,3,2,3,7.0928571428571425,1
93.0,6.0,1,4.805292745773933,6.153057492887269,3,2,3,8.68,0
89.0,6.0,0,2.7533836026035488,8.506601977726444,0,2,2,4.983333333333333,0
82.0,7.0,0,6.0,8.616065094386816,4,1,2,9.5,0
79.0,4.905399104287774,1,4.83325618412848,9.0,2,2,3,9.4,0
75.0,2.8764543013902575,1,5.0,5.0,3,2,1,3.19,0
104.0,5.0,1,1.0,4.0,1,1,3,5.94,0
117.0,10.0,0,2.262098739259468,8.547308342970993,0,1,2,5.553333333333332,0
104.0,7.0,1,4.581168367268926,5.970809903405245,3,1,2,7.400000000000001,0
109.0,10.0,1,3.0,7.601671025512628,4,1,5,4.843999999999999,0
95.0,1.0,1,5.2743840413458045,3.4870347317954185,1,2,3,7.703333333333333,0
104.0,4.786347244652358,0,4.208050609334773,4.0,3,1,2,8.81,0
106.0,6.0,0,8.0,5.0,1,3,0,9.17,0
97.0,5.110381868017107,0,5.120992971152248,5.0,2,1,0,7.13,0
101.0,5.409999978645249,0,5.440613631678474,5.218898664719507,3,1,0,6.837999999999999,1
82.0,6.0,1,3.9922003849037324,5.0,4,2,0,9.83,1
97.0,6.5199794803776,0,5.470416461180907,6.0,4,1,3,6.81,0
93.0,3.824547401309008,0,3.0,8.0,0,1,3,6.62,0
82.0,6.0,0,5.0,9.0,4,1,4,3.9425,0
101.0,5.2485741824984125,1,4.4244259885254955,5.451396164902695,3,1,3,7.687500000000001,0
110.0,6.632667219233081,0,5.689250561364489,3.6229657535184554,4,1,2,5.49,0
110.0,8.0,1,8.0,8.221913856110618,4,1,2,6.422,1
98.0,6.654032886957729,1,0.0,7.0,2,1,4,7.945,1
98.0,8.0,0,5.0,5.0,1,1,0,8.216,0
100.0,7.006539242926408,0,5.0,9.0,2,1,2,6.55,1
105.0,3.057535854695452,0,3.0,1.0,2,2,3,1.98,0
99.0,9.0,0,6.0993092826853825,5.1887054848443395,2,4,1,6.78,0
102.0,5.147264166638973,1,4.121400563849296,5.702630594224738,3,1,4,7.465,0
102.0,8.0,1,4.36,5.765198734842636,3,1,1,6.496666666666667,0
105.0,8.0,1,4.284542306703283,9.0,3,1,6,7.5183333333333335,0
97.0,5.554645224808681,0,5.409924734979342,4.560982572150747,2,1,0,7.859999999999999,0
105.0,4.933589480299176,1,4.630486912727012,5.86741157343662,3,1,3,5.646666666666666,1
104.0,3.766354770827995,1,10.0,9.0,2,0,2,7.598333333333334,0
92.0,3.0,0,6.014138604527968,4.0,1,4,3,3.84,0
108.0,8.0,1,9.0,7.604839163572585,3,4,6,7.226000000000001,0
114.0,4.0,0,2.0,3.501141558750337,2,1,3,7.27,1
104.0,5.322304079505539,1,4.3397994797982875,7.0,1,1,3,9.12,0
97.0,7.344258760101134,1,5.557311756956622,5.15942202428047,5,1,3,9.57,0
106.0,8.0,0,3.0,6.651969995025102,3,1,3,6.928,1
89.0,3.0,0,7.0,3.0998960924357988,4,1,0,8.9175,0
99.0,4.0,0,4.816905988168855,4.547618741663582,2,1,2,5.23,0
92.0,5.0,0,3.0,9.0,0,1,3,5.49,0
105.0,3.0,1,3.7978082691868345,6.103752000436149,3,1,6,7.345000000000001,1
95.0,9.017024895517473,1,10.0,4.6724544618351995,9,1,2,6.76,0
121.0,9.0,0,5.0,10.0,0,2,6,6.58,0
113.0,6.286041286836486,0,5.448422033006601,3.5325150519895097,3,1,2,5.78,0
101.0,3.798913823375063,0,2.0,4.318374953617106,0,1,1,6.711666666666666,0
93.0,1.0,0,5.409672523095928,3.202362562073091,1,1,1,7.25,0
92.0,5.0,0,2.0,9.0,0,0,0,7.57,0
104.0,4.021236782088696,0,4.0,1.0,2,2,0,8.51,0
98.0,4.416203927903066,1,7.0,5.448298807086395,3,1,0,4.0,1
102.0,8.92623193806347,1,7.247489467750739,7.0,5,1,2,7.32,0
101.0,4.918502331718745,0,4.618833821083431,5.1283963301109825,2,1,3,5.880000000000001,0
91.0,4.825573877657316,0,4.622375102752869,6.113214741849591,3,1,2,8.181999999999999,0
105.0,3.404523515870224,0,2.0,5.0,1,1,5,5.4775,0
109.0,10.0,0,4.364599901258259,7.590670182045894,4,1,2,6.042,1
148.0,10.0,0,7.0,8.0,3,1,4,6.213333333333334,1
116.0,6.374441588030038,0,4.6421539104069325,5.0,2,1,3,6.586,0
94.0,3.0,0,1.0,3.176186313775897,3,1,3,5.9799999999999995,1
110.0,2.244728865159253,1,9.0,0.0,3,3,2,5.56,0
100.0,1.3323309642574763,1,8.0,1.0,3,4,5,7.202500000000001,0
116.0,10.0,0,7.0,8.0,2,4,1,6.34,0
99.0,7.0,0,10.0,8.456982806291279,3,2,2,8.27,0
99.0,5.496791244039667,0,4.961841620108977,5.111399132695475,2,2,2,8.1,0
118.0,6.915627949190796,1,4.0,2.4911499740332985,2,1,0,8.15,0
98.0,6.677343096834271,0,5.5032768123964715,10.0,3,2,4,7.33,1
97.0,5.524008168447271,0,5.410294755588026,4.538510348303541,2,1,0,7.697999999999999,0
99.0,5.821252478658135,0,5.3772752793678755,9.0,2,2,3,6.13,1
103.0,4.396920682686325,0,9.0,5.0,3,2,2,7.83,0
97.0,5.126940865592413,0,5.011829877811433,8.0,1,1,2,7.11,0
109.0,1.0,0,2.99863257591468,2.0,1,2,6,5.88,0
98.0,0.0,1,8.0,1.0,1,3,1,9.48,0
86.0,3.9781374989922966,1,4.621796072355725,7.2991758740704,3,1,2,6.22,1
97.0,5.793569059055201,0,8.0,5.137743320166948,4,2,1,6.2675,0
102.0,7.0,1,5.151680885699665,5.3453306835152965,3,1,0,5.752000000000001,0
117.0,10.0,1,9.0,9.77020130865607,4,1,2,6.31,1
107.0,3.7734322350194027,1,10.0,9.0,3,1,6,9.42,0
91.0,2.0,1,2.4268438675029884,4.0,3,1,6,7.33,0
120.0,10.0,0,7.0,6.662387565038738,4,2,3,6.16,0
90.0,8.760850025912138,0,8.146837657227085,10.0,2,4,0,7.686666666666667,1
101.0,5.129828511728803,1,4.519460733034229,5.0,2,2,3,8.87,0
89.0,2.0,1,6.2986150219850074,5.0,3,1,3,6.452000000000001,0
99.0,6.140623331643358,0,1.0,4.580641201647115,2,1,3,9.93,0
106.0,7.0,0,4.54898039767383,6.69538162882213,3,1,3,7.023760919290098,1
110.0,2.5504599725665322,0,2.3958953326553285,5.0,0,1,5,7.96,0
105.0,3.836478946963833,0,3.7492074230599677,4.0,3,1,4,4.613333333333333,0
102.0,6.180164450975454,1,10.0,9.0,4,2,3,8.245000000000001,1
114.0,5.0,1,6.988668591353967,2.0,1,4,1,9.535,0
120.0,6.484978686119224,0,4.0,4.9597818526008695,3,1,3,8.24,1
118.0,6.159166034798407,0,2.0,2.88912955410383,2,1,3,4.9075,0
88.0,4.125815332260533,0,1.0,7.0,2,0,5,6.503333333333333,0
95.0,4.832316234760995,1,4.687587407736839,5.0,3,2,3,7.38,0
105.0,5.125734955330259,1,10.0,6.455519154455237,3,2,2,7.49,0
91.0,6.0,1,6.243077174854658,7.0,4,1,3,8.642,0
101.0,3.0,1,4.0,4.906943474546724,1,1,3,8.13,0
98.0,2.0,1,4.753868915091431,4.222189447947493,1,3,6,6.59,0
104.0,3.90725437532285,1,3.7902805389591236,5.463417070691088,1,1,3,5.92,0
77.0,2.0,0,8.0,9.0,3,1,1,7.3525,1
104.0,4.0,1,5.034409306278075,3.0,2,4,3,7.98,1
83.0,0.11629640062220048,1,2.0,2.0,4,2,6,3.8166666666666664,1
100.0,3.0,0,4.0,8.0,2,0,3,8.97,1
108.0,1.6140483478749772,0,3.0314450318781923,1.0,0,1,0,4.2275,0
72.0,3.164620329034566,1,5.03999552410373,8.048140818395904,3,2,2,5.7,1
109.0,10.0,1,4.243733553828175,7.0629073729144025,4,2,4,3.965,0
134.0,9.0,1,0.0,7.17,0,0,6,5.613333333333333,0
100.0,5.489746161959921,0,4.0,5.173480676571431,2,2,3,7.835,0
108.0,3.257847349924905,0,3.4039081931826622,1.0,2,2,3,6.82,0
81.0,1.0,1,7.418805140735529,4.0,4,1,1,6.603333333333334,0
110.0,5.0,0,10.0,5.23,4,2,2,9.88,1
101.0,6.283643634393258,1,2.0,4.456930612370655,2,3,3,8.280000000000001,1
98.0,6.963548273173647,0,8.0,8.0,5,1,3,5.16,1
95.0,5.9333723501914974,0,5.550305547565223,4.584636548089815,3,1,0,8.48,0
104.0,9.0,0,1.0,6.685109856077183,3,1,3,6.503333333333333,1
105.0,3.8299612156092238,0,3.8296074184523903,2.0,3,1,2,6.85,0
103.0,4.399976442284611,1,6.0,4.0,3,2,2,6.318,0
119.0,6.949399496552939,1,5.205314921729972,3.448982616851108,2,1,1,9.26,0
100.0,5.343439344441364,0,4.847602660909114,3.0,3,2,0,9.29,0
103.0,8.0,0,4.3692867549762155,6.311558142986943,3,1,2,7.74,0
103.0,6.0,0,4.451875681295064,5.768204688393775,2,2,3,5.68,0
66.0,4.952338880817976,0,0.0,4.768569063705275,4,1,2,5.932499999999999,0
124.0,7.790319848978562,0,5.39853364616431,6.0,1,2,3,4.755,0
110.0,7.0,0,3.9833859724239247,3.0,5,1,2,9.08,1
117.0,7.687272828118584,1,6.0,7.0,2,1,3,6.3275,0
101.0,4.787899815590865,0,4.521621443172947,5.1842809364869495,2,2,4,4.8975,0
108.0,10.0,0,9.0,8.509744706471112,4,2,2,8.79,0
87.0,4.0,0,6.0,4.0,2,4,1,8.59,1
78.0,10.0,0,0.807576668785579,7.0,6,1,5,6.365,0
97.0,5.568566072741284,0,3.0,3.6401213153102923,2,1,0,6.966666666666666,0
104.0,9.0,0,3.541441015655181,5.0,4,1,2,7.212000000000001,0
114.0,7.0,0,8.0,6.0,3,1,2,9.6,0
101.0,5.461380420779641,0,4.0,5.596594818451914,3,1,3,8.27,0
130.0,7.527922650068842,1,4.511079271263537,5.0,2,1,4,7.055,0
97.0,6.796372924672042,1,6.058681726740925,9.0,3,1,1,7.335,1
104.0,5.3301235389497705,0,1.0,4.824235110247111,2,2,6,5.2775,0
104.0,6.518913909605946,0,5.0,6.503321790649679,5,2,6,6.047499999999999,1
91.0,6.0,0,6.6690492283482,3.955421841577598,5,1,0,7.1499999999999995,0
89.0,1.0,1,4.848537339226436,5.0,2,1,3,7.36,0
91.0,7.7505422472451215,0,6.20842347042413,10.0,4,1,5,5.923333333333333,0
103.0,5.154010399382546,0,4.862705874730839,5.814361224638731,3,2,3,6.203333333333333,1
99.0,5.450218905200188,0,3.0,4.75267772070592,2,2,3,7.0,0
80.0,3.2807909596288525,1,2.0,4.48916094108986,0,4,3,5.605,0
101.0,2.0,1,4.15558918059142,4.507161039278001,2,1,5,7.3,0
101.0,6.001291033308874,1,5.168691326083994,3.0,5,1,3,4.9925,0
99.0,4.0,1,4.847035819829916,4.354260528847442,2,2,3,4.06,0
98.0,4.95382085751211,1,10.0,4.533195854470716,2,4,1,4.61,0
101.0,5.324378169465064,0,5.39627762777798,5.381313261916617,3,1,0,7.0,1
